STUDENT_ID,SCHEMA_ID,LOG_TIME,ARTEFACT_DIMENSION,ALGORITHM_DIMENSION,AGE_CATEGORY,AGE,GENDER,SESSION_ID,HARMOS_GRADE,SCHOOL_ID,CANTON_NAME,CAT_SCORE,DOMAIN
88,12,257.0,0.0,1.0,From 3 to 6 years old,6,Female,7,2,D,Solothurn (SO),1.0,Virtual
90,1,51.0,1.0,1.0,From 3 to 6 years old,6,Female,7,2,D,Solothurn (SO),2.0,Virtual
90,2,26.0,1.0,1.0,From 3 to 6 years old,6,Female,7,2,D,Solothurn (SO),2.0,Virtual
90,3,56.0,1.0,1.0,From 3 to 6 years old,6,Female,7,2,D,Solothurn (SO),2.0,Virtual
90,4,64.0,1.0,1.0,From 3 to 6 years old,6,Female,7,2,D,Solothurn (SO),2.0,Virtual
90,5,47.0,1.0,1.0,From 3 to 6 years old,6,Female,7,2,D,Solothurn (SO),2.0,Virtual
90,6,54.0,1.0,1.0,From 3 to 6 years old,6,Female,7,2,D,Solothurn (SO),2.0,Virtual
90,7,412.0,0.0,1.0,From 3 to 6 years old,6,Female,7,2,D,Solothurn (SO),1.0,Virtual
90,8,235.0,0.0,0.0,From 3 to 6 years old,6,Female,7,2,D,Solothurn (SO),0.0,Virtual
90,9,157.0,0.0,2.0,From 3 to 6 years old,6,Female,7,2,D,Solothurn (SO),2.0,Virtual
90,10,163.0,0.0,1.0,From 3 to 6 years old,6,Female,7,2,D,Solothurn (SO),1.0,Virtual
90,11,158.0,0.0,2.0,From 3 to 6 years old,6,Female,7,2,D,Solothurn (SO),2.0,Virtual
90,12,380.0,0.0,2.0,From 3 to 6 years old,6,Female,7,2,D,Solothurn (SO),2.0,Virtual
91,1,12.0,1.0,1.0,From 3 to 6 years old,6,Male,7,2,D,Solothurn (SO),2.0,Virtual
91,2,39.0,0.0,1.0,From 3 to 6 years old,6,Male,7,2,D,Solothurn (SO),1.0,Virtual
91,3,69.0,0.0,1.0,From 3 to 6 years old,6,Male,7,2,D,Solothurn (SO),1.0,Virtual
91,4,36.0,0.0,1.0,From 3 to 6 years old,6,Male,7,2,D,Solothurn (SO),1.0,Virtual
91,5,26.0,0.0,1.0,From 3 to 6 years old,6,Male,7,2,D,Solothurn (SO),1.0,Virtual
91,10,39.0,0.0,1.0,From 3 to 6 years old,6,Male,7,2,D,Solothurn (SO),1.0,Virtual
92,1,15.0,1.0,1.0,From 3 to 6 years old,6,Male,7,2,D,Solothurn (SO),2.0,Virtual
92,2,57.0,0.0,0.0,From 3 to 6 years old,6,Male,7,2,D,Solothurn (SO),0.0,Virtual
92,3,31.0,1.0,2.0,From 3 to 6 years old,6,Male,7,2,D,Solothurn (SO),3.0,Virtual
92,4,20.0,1.0,2.0,From 3 to 6 years old,6,Male,7,2,D,Solothurn (SO),3.0,Virtual
92,5,32.0,0.0,0.0,From 3 to 6 years old,6,Male,7,2,D,Solothurn (SO),0.0,Virtual
92,6,171.0,1.0,1.0,From 3 to 6 years old,6,Male,7,2,D,Solothurn (SO),2.0,Virtual
92,7,99.0,0.0,1.0,From 3 to 6 years old,6,Male,7,2,D,Solothurn (SO),1.0,Virtual
92,8,313.0,0.0,1.0,From 3 to 6 years old,6,Male,7,2,D,Solothurn (SO),1.0,Virtual
92,9,104.0,1.0,2.0,From 3 to 6 years old,6,Male,7,2,D,Solothurn (SO),3.0,Virtual
92,10,82.0,1.0,2.0,From 3 to 6 years old,6,Male,7,2,D,Solothurn (SO),3.0,Virtual
92,12,24.0,1.0,2.0,From 3 to 6 years old,6,Male,7,2,D,Solothurn (SO),3.0,Virtual
93,1,5.0,1.0,1.0,From 3 to 6 years old,6,Male,7,2,D,Solothurn (SO),2.0,Virtual
93,2,20.0,1.0,1.0,From 3 to 6 years old,6,Male,7,2,D,Solothurn (SO),2.0,Virtual
93,3,31.0,0.0,1.0,From 3 to 6 years old,6,Male,7,2,D,Solothurn (SO),1.0,Virtual
93,4,17.0,1.0,1.0,From 3 to 6 years old,6,Male,7,2,D,Solothurn (SO),2.0,Virtual
93,5,15.0,1.0,1.0,From 3 to 6 years old,6,Male,7,2,D,Solothurn (SO),2.0,Virtual
93,6,15.0,1.0,1.0,From 3 to 6 years old,6,Male,7,2,D,Solothurn (SO),2.0,Virtual
93,7,47.0,0.0,1.0,From 3 to 6 years old,6,Male,7,2,D,Solothurn (SO),1.0,Virtual
93,8,98.0,0.0,1.0,From 3 to 6 years old,6,Male,7,2,D,Solothurn (SO),1.0,Virtual
93,9,144.0,0.0,2.0,From 3 to 6 years old,6,Male,7,2,D,Solothurn (SO),2.0,Virtual
93,10,64.0,0.0,1.0,From 3 to 6 years old,6,Male,7,2,D,Solothurn (SO),1.0,Virtual
93,11,83.0,0.0,1.0,From 3 to 6 years old,6,Male,7,2,D,Solothurn (SO),1.0,Virtual
93,12,102.0,1.0,1.0,From 3 to 6 years old,6,Male,7,2,D,Solothurn (SO),2.0,Virtual
94,1,66.0,1.0,1.0,From 3 to 6 years old,6,Male,7,2,D,Solothurn (SO),2.0,Virtual
94,2,22.0,1.0,0.0,From 3 to 6 years old,6,Male,7,2,D,Solothurn (SO),1.0,Virtual
94,3,29.0,1.0,2.0,From 3 to 6 years old,6,Male,7,2,D,Solothurn (SO),3.0,Virtual
94,4,27.0,0.0,0.0,From 3 to 6 years old,6,Male,7,2,D,Solothurn (SO),0.0,Virtual
94,5,17.0,1.0,0.0,From 3 to 6 years old,6,Male,7,2,D,Solothurn (SO),1.0,Virtual
94,6,40.0,1.0,1.0,From 3 to 6 years old,6,Male,7,2,D,Solothurn (SO),2.0,Virtual
94,7,295.0,0.0,1.0,From 3 to 6 years old,6,Male,7,2,D,Solothurn (SO),1.0,Virtual
94,8,387.0,0.0,2.0,From 3 to 6 years old,6,Male,7,2,D,Solothurn (SO),2.0,Virtual
94,9,630.0,0.0,2.0,From 3 to 6 years old,6,Male,7,2,D,Solothurn (SO),2.0,Virtual
94,10,102.0,0.0,1.0,From 3 to 6 years old,6,Male,7,2,D,Solothurn (SO),1.0,Virtual
94,11,163.0,0.0,2.0,From 3 to 6 years old,6,Male,7,2,D,Solothurn (SO),2.0,Virtual
94,12,260.0,0.0,2.0,From 3 to 6 years old,6,Male,7,2,D,Solothurn (SO),2.0,Virtual
95,1,14.0,1.0,1.0,From 3 to 6 years old,6,Female,7,2,D,Solothurn (SO),2.0,Virtual
95,2,18.0,1.0,1.0,From 3 to 6 years old,6,Female,7,2,D,Solothurn (SO),2.0,Virtual
95,3,86.0,1.0,1.0,From 3 to 6 years old,6,Female,7,2,D,Solothurn (SO),2.0,Virtual
95,4,71.0,0.0,1.0,From 3 to 6 years old,6,Female,7,2,D,Solothurn (SO),1.0,Virtual
95,5,30.0,1.0,1.0,From 3 to 6 years old,6,Female,7,2,D,Solothurn (SO),2.0,Virtual
95,6,24.0,1.0,1.0,From 3 to 6 years old,6,Female,7,2,D,Solothurn (SO),2.0,Virtual
95,7,173.0,0.0,0.0,From 3 to 6 years old,6,Female,7,2,D,Solothurn (SO),0.0,Virtual
95,8,197.0,0.0,0.0,From 3 to 6 years old,6,Female,7,2,D,Solothurn (SO),0.0,Virtual
95,9,306.0,0.0,0.0,From 3 to 6 years old,6,Female,7,2,D,Solothurn (SO),0.0,Virtual
95,10,113.0,0.0,1.0,From 3 to 6 years old,6,Female,7,2,D,Solothurn (SO),1.0,Virtual
95,11,138.0,0.0,1.0,From 3 to 6 years old,6,Female,7,2,D,Solothurn (SO),1.0,Virtual
95,12,229.0,0.0,0.0,From 3 to 6 years old,6,Female,7,2,D,Solothurn (SO),0.0,Virtual
96,1,48.0,1.0,1.0,From 3 to 6 years old,5,Female,7,2,D,Solothurn (SO),2.0,Virtual
96,2,37.0,0.0,1.0,From 3 to 6 years old,5,Female,7,2,D,Solothurn (SO),1.0,Virtual
96,3,60.0,0.0,1.0,From 3 to 6 years old,5,Female,7,2,D,Solothurn (SO),1.0,Virtual
96,4,44.0,0.0,2.0,From 3 to 6 years old,5,Female,7,2,D,Solothurn (SO),2.0,Virtual
96,5,35.0,0.0,1.0,From 3 to 6 years old,5,Female,7,2,D,Solothurn (SO),1.0,Virtual
96,6,30.0,0.0,1.0,From 3 to 6 years old,5,Female,7,2,D,Solothurn (SO),1.0,Virtual
96,7,201.0,0.0,1.0,From 3 to 6 years old,5,Female,7,2,D,Solothurn (SO),1.0,Virtual
96,8,181.0,0.0,0.0,From 3 to 6 years old,5,Female,7,2,D,Solothurn (SO),0.0,Virtual
96,9,235.0,0.0,0.0,From 3 to 6 years old,5,Female,7,2,D,Solothurn (SO),0.0,Virtual
96,10,92.0,0.0,1.0,From 3 to 6 years old,5,Female,7,2,D,Solothurn (SO),1.0,Virtual
96,11,158.0,0.0,1.0,From 3 to 6 years old,5,Female,7,2,D,Solothurn (SO),1.0,Virtual
96,12,189.0,0.0,0.0,From 3 to 6 years old,5,Female,7,2,D,Solothurn (SO),0.0,Virtual
98,1,25.0,1.0,1.0,From 3 to 6 years old,6,Female,7,2,D,Solothurn (SO),2.0,Virtual
98,2,24.0,0.0,1.0,From 3 to 6 years old,6,Female,7,2,D,Solothurn (SO),1.0,Virtual
98,3,47.0,1.0,1.0,From 3 to 6 years old,6,Female,7,2,D,Solothurn (SO),2.0,Virtual
98,4,40.0,1.0,1.0,From 3 to 6 years old,6,Female,7,2,D,Solothurn (SO),2.0,Virtual
98,5,43.0,0.0,1.0,From 3 to 6 years old,6,Female,7,2,D,Solothurn (SO),1.0,Virtual
98,6,30.0,0.0,1.0,From 3 to 6 years old,6,Female,7,2,D,Solothurn (SO),1.0,Virtual
98,7,221.0,0.0,1.0,From 3 to 6 years old,6,Female,7,2,D,Solothurn (SO),1.0,Virtual
98,8,329.0,0.0,2.0,From 3 to 6 years old,6,Female,7,2,D,Solothurn (SO),2.0,Virtual
98,9,191.0,0.0,2.0,From 3 to 6 years old,6,Female,7,2,D,Solothurn (SO),2.0,Virtual
98,10,199.0,0.0,2.0,From 3 to 6 years old,6,Female,7,2,D,Solothurn (SO),2.0,Virtual
98,11,158.0,0.0,1.0,From 3 to 6 years old,6,Female,7,2,D,Solothurn (SO),1.0,Virtual
98,12,231.0,0.0,1.0,From 3 to 6 years old,6,Female,7,2,D,Solothurn (SO),1.0,Virtual
99,1,26.0,0.0,1.0,From 3 to 6 years old,6,Male,7,2,D,Solothurn (SO),1.0,Virtual
99,2,32.0,0.0,1.0,From 3 to 6 years old,6,Male,7,2,D,Solothurn (SO),1.0,Virtual
99,3,36.0,0.0,1.0,From 3 to 6 years old,6,Male,7,2,D,Solothurn (SO),1.0,Virtual
99,4,50.0,0.0,1.0,From 3 to 6 years old,6,Male,7,2,D,Solothurn (SO),1.0,Virtual
99,5,21.0,0.0,1.0,From 3 to 6 years old,6,Male,7,2,D,Solothurn (SO),1.0,Virtual
99,6,53.0,0.0,1.0,From 3 to 6 years old,6,Male,7,2,D,Solothurn (SO),1.0,Virtual
99,7,96.0,0.0,2.0,From 3 to 6 years old,6,Male,7,2,D,Solothurn (SO),2.0,Virtual
99,8,136.0,0.0,2.0,From 3 to 6 years old,6,Male,7,2,D,Solothurn (SO),2.0,Virtual
99,9,259.0,0.0,2.0,From 3 to 6 years old,6,Male,7,2,D,Solothurn (SO),2.0,Virtual
99,10,64.0,0.0,2.0,From 3 to 6 years old,6,Male,7,2,D,Solothurn (SO),2.0,Virtual
99,11,95.0,0.0,2.0,From 3 to 6 years old,6,Male,7,2,D,Solothurn (SO),2.0,Virtual
99,12,154.0,0.0,2.0,From 3 to 6 years old,6,Male,7,2,D,Solothurn (SO),2.0,Virtual
100,1,27.0,1.0,1.0,From 3 to 6 years old,6,Male,7,2,D,Solothurn (SO),2.0,Virtual
100,2,41.0,0.0,1.0,From 3 to 6 years old,6,Male,7,2,D,Solothurn (SO),1.0,Virtual
100,3,62.0,0.0,1.0,From 3 to 6 years old,6,Male,7,2,D,Solothurn (SO),1.0,Virtual
100,4,115.0,0.0,1.0,From 3 to 6 years old,6,Male,7,2,D,Solothurn (SO),1.0,Virtual
100,5,111.0,0.0,1.0,From 3 to 6 years old,6,Male,7,2,D,Solothurn (SO),1.0,Virtual
100,6,80.0,0.0,1.0,From 3 to 6 years old,6,Male,7,2,D,Solothurn (SO),1.0,Virtual
100,7,49.0,1.0,0.0,From 3 to 6 years old,6,Male,7,2,D,Solothurn (SO),1.0,Virtual
100,8,260.0,0.0,0.0,From 3 to 6 years old,6,Male,7,2,D,Solothurn (SO),0.0,Virtual
100,9,680.0,0.0,0.0,From 3 to 6 years old,6,Male,7,2,D,Solothurn (SO),0.0,Virtual
100,10,65.0,0.0,1.0,From 3 to 6 years old,6,Male,7,2,D,Solothurn (SO),1.0,Virtual
100,11,112.0,0.0,1.0,From 3 to 6 years old,6,Male,7,2,D,Solothurn (SO),1.0,Virtual
100,12,192.0,0.0,1.0,From 3 to 6 years old,6,Male,7,2,D,Solothurn (SO),1.0,Virtual
101,1,17.0,1.0,1.0,From 3 to 6 years old,6,Female,7,2,D,Solothurn (SO),2.0,Virtual
101,2,62.0,0.0,1.0,From 3 to 6 years old,6,Female,7,2,D,Solothurn (SO),1.0,Virtual
101,3,31.0,0.0,1.0,From 3 to 6 years old,6,Female,7,2,D,Solothurn (SO),1.0,Virtual
101,4,25.0,0.0,1.0,From 3 to 6 years old,6,Female,7,2,D,Solothurn (SO),1.0,Virtual
101,5,25.0,0.0,1.0,From 3 to 6 years old,6,Female,7,2,D,Solothurn (SO),1.0,Virtual
101,6,21.0,0.0,1.0,From 3 to 6 years old,6,Female,7,2,D,Solothurn (SO),1.0,Virtual
101,7,47.0,0.0,1.0,From 3 to 6 years old,6,Female,7,2,D,Solothurn (SO),1.0,Virtual
101,8,298.0,0.0,2.0,From 3 to 6 years old,6,Female,7,2,D,Solothurn (SO),2.0,Virtual
101,9,48.0,0.0,2.0,From 3 to 6 years old,6,Female,7,2,D,Solothurn (SO),2.0,Virtual
101,10,74.0,0.0,2.0,From 3 to 6 years old,6,Female,7,2,D,Solothurn (SO),2.0,Virtual
101,11,91.0,0.0,1.0,From 3 to 6 years old,6,Female,7,2,D,Solothurn (SO),1.0,Virtual
101,12,138.0,0.0,2.0,From 3 to 6 years old,6,Female,7,2,D,Solothurn (SO),2.0,Virtual
102,1,23.0,1.0,1.0,From 3 to 6 years old,6,Female,7,2,D,Solothurn (SO),2.0,Virtual
102,2,16.0,1.0,1.0,From 3 to 6 years old,6,Female,7,2,D,Solothurn (SO),2.0,Virtual
102,3,23.0,1.0,1.0,From 3 to 6 years old,6,Female,7,2,D,Solothurn (SO),2.0,Virtual
102,4,52.0,1.0,1.0,From 3 to 6 years old,6,Female,7,2,D,Solothurn (SO),2.0,Virtual
102,5,15.0,1.0,1.0,From 3 to 6 years old,6,Female,7,2,D,Solothurn (SO),2.0,Virtual
102,6,20.0,1.0,1.0,From 3 to 6 years old,6,Female,7,2,D,Solothurn (SO),2.0,Virtual
102,7,166.0,1.0,1.0,From 3 to 6 years old,6,Female,7,2,D,Solothurn (SO),2.0,Virtual
102,8,81.0,0.0,2.0,From 3 to 6 years old,6,Female,7,2,D,Solothurn (SO),2.0,Virtual
102,9,363.0,0.0,2.0,From 3 to 6 years old,6,Female,7,2,D,Solothurn (SO),2.0,Virtual
102,10,145.0,0.0,2.0,From 3 to 6 years old,6,Female,7,2,D,Solothurn (SO),2.0,Virtual
102,11,48.0,0.0,1.0,From 3 to 6 years old,6,Female,7,2,D,Solothurn (SO),1.0,Virtual
102,12,122.0,0.0,2.0,From 3 to 6 years old,6,Female,7,2,D,Solothurn (SO),2.0,Virtual
103,2,20.0,1.0,0.0,From 3 to 6 years old,6,Female,7,2,D,Solothurn (SO),1.0,Virtual
103,3,169.0,1.0,1.0,From 3 to 6 years old,6,Female,7,2,D,Solothurn (SO),2.0,Virtual
103,4,49.0,1.0,1.0,From 3 to 6 years old,6,Female,7,2,D,Solothurn (SO),2.0,Virtual
103,5,28.0,1.0,1.0,From 3 to 6 years old,6,Female,7,2,D,Solothurn (SO),2.0,Virtual
103,6,28.0,1.0,1.0,From 3 to 6 years old,6,Female,7,2,D,Solothurn (SO),2.0,Virtual
103,7,220.0,0.0,1.0,From 3 to 6 years old,6,Female,7,2,D,Solothurn (SO),1.0,Virtual
103,8,245.0,0.0,1.0,From 3 to 6 years old,6,Female,7,2,D,Solothurn (SO),1.0,Virtual
103,9,196.0,0.0,0.0,From 3 to 6 years old,6,Female,7,2,D,Solothurn (SO),0.0,Virtual
103,10,133.0,0.0,1.0,From 3 to 6 years old,6,Female,7,2,D,Solothurn (SO),1.0,Virtual
103,11,84.0,0.0,1.0,From 3 to 6 years old,6,Female,7,2,D,Solothurn (SO),1.0,Virtual
103,12,141.0,0.0,0.0,From 3 to 6 years old,6,Female,7,2,D,Solothurn (SO),0.0,Virtual
104,1,2.0,3.0,1.0,From 14 to 16 years old,16,Male,8,11,D,Solothurn (SO),4.0,Virtual
104,2,149.0,2.0,1.0,From 14 to 16 years old,16,Male,8,11,D,Solothurn (SO),3.0,Virtual
104,3,371.0,2.0,2.0,From 14 to 16 years old,16,Male,8,11,D,Solothurn (SO),4.0,Virtual
104,4,393.0,2.0,2.0,From 14 to 16 years old,16,Male,8,11,D,Solothurn (SO),4.0,Virtual
104,5,157.0,2.0,1.0,From 14 to 16 years old,16,Male,8,11,D,Solothurn (SO),3.0,Virtual
104,6,79.0,2.0,1.0,From 14 to 16 years old,16,Male,8,11,D,Solothurn (SO),3.0,Virtual
104,7,120.0,2.0,2.0,From 14 to 16 years old,16,Male,8,11,D,Solothurn (SO),4.0,Virtual
104,8,312.0,2.0,2.0,From 14 to 16 years old,16,Male,8,11,D,Solothurn (SO),4.0,Virtual
104,9,237.0,2.0,2.0,From 14 to 16 years old,16,Male,8,11,D,Solothurn (SO),4.0,Virtual
104,10,142.0,2.0,2.0,From 14 to 16 years old,16,Male,8,11,D,Solothurn (SO),4.0,Virtual
104,11,200.0,2.0,2.0,From 14 to 16 years old,16,Male,8,11,D,Solothurn (SO),4.0,Virtual
104,12,123.0,2.0,2.0,From 14 to 16 years old,16,Male,8,11,D,Solothurn (SO),4.0,Virtual
105,1,96.0,1.0,1.0,From 14 to 16 years old,16,Female,8,11,D,Solothurn (SO),2.0,Virtual
105,2,60.0,0.0,1.0,From 14 to 16 years old,16,Female,8,11,D,Solothurn (SO),1.0,Virtual
105,3,19.0,1.0,1.0,From 14 to 16 years old,16,Female,8,11,D,Solothurn (SO),2.0,Virtual
105,4,14.0,1.0,1.0,From 14 to 16 years old,16,Female,8,11,D,Solothurn (SO),2.0,Virtual
105,5,9.0,1.0,1.0,From 14 to 16 years old,16,Female,8,11,D,Solothurn (SO),2.0,Virtual
105,6,9.0,1.0,1.0,From 14 to 16 years old,16,Female,8,11,D,Solothurn (SO),2.0,Virtual
105,7,43.0,0.0,1.0,From 14 to 16 years old,16,Female,8,11,D,Solothurn (SO),1.0,Virtual
105,8,36.0,0.0,1.0,From 14 to 16 years old,16,Female,8,11,D,Solothurn (SO),1.0,Virtual
105,9,46.0,0.0,0.0,From 14 to 16 years old,16,Female,8,11,D,Solothurn (SO),0.0,Virtual
105,10,32.0,0.0,1.0,From 14 to 16 years old,16,Female,8,11,D,Solothurn (SO),1.0,Virtual
105,11,35.0,0.0,1.0,From 14 to 16 years old,16,Female,8,11,D,Solothurn (SO),1.0,Virtual
105,12,50.0,0.0,1.0,From 14 to 16 years old,16,Female,8,11,D,Solothurn (SO),1.0,Virtual
106,1,15.0,1.0,1.0,From 14 to 16 years old,15,Female,8,11,D,Solothurn (SO),2.0,Virtual
106,2,11.0,1.0,1.0,From 14 to 16 years old,15,Female,8,11,D,Solothurn (SO),2.0,Virtual
106,3,38.0,0.0,1.0,From 14 to 16 years old,15,Female,8,11,D,Solothurn (SO),1.0,Virtual
106,4,23.0,0.0,1.0,From 14 to 16 years old,15,Female,8,11,D,Solothurn (SO),1.0,Virtual
106,5,13.0,0.0,1.0,From 14 to 16 years old,15,Female,8,11,D,Solothurn (SO),1.0,Virtual
106,6,12.0,0.0,1.0,From 14 to 16 years old,15,Female,8,11,D,Solothurn (SO),1.0,Virtual
106,7,32.0,0.0,1.0,From 14 to 16 years old,15,Female,8,11,D,Solothurn (SO),1.0,Virtual
106,8,49.0,0.0,1.0,From 14 to 16 years old,15,Female,8,11,D,Solothurn (SO),1.0,Virtual
106,9,44.0,0.0,1.0,From 14 to 16 years old,15,Female,8,11,D,Solothurn (SO),1.0,Virtual
106,10,25.0,0.0,1.0,From 14 to 16 years old,15,Female,8,11,D,Solothurn (SO),1.0,Virtual
106,11,25.0,0.0,1.0,From 14 to 16 years old,15,Female,8,11,D,Solothurn (SO),1.0,Virtual
106,12,60.0,0.0,1.0,From 14 to 16 years old,15,Female,8,11,D,Solothurn (SO),1.0,Virtual
107,1,29.0,1.0,0.0,From 14 to 16 years old,15,Female,8,11,D,Solothurn (SO),1.0,Virtual
107,2,19.0,0.0,1.0,From 14 to 16 years old,15,Female,8,11,D,Solothurn (SO),1.0,Virtual
107,3,31.0,1.0,1.0,From 14 to 16 years old,15,Female,8,11,D,Solothurn (SO),2.0,Virtual
107,4,11.0,1.0,1.0,From 14 to 16 years old,15,Female,8,11,D,Solothurn (SO),2.0,Virtual
107,5,9.0,1.0,1.0,From 14 to 16 years old,15,Female,8,11,D,Solothurn (SO),2.0,Virtual
107,6,9.0,1.0,1.0,From 14 to 16 years old,15,Female,8,11,D,Solothurn (SO),2.0,Virtual
107,7,27.0,1.0,1.0,From 14 to 16 years old,15,Female,8,11,D,Solothurn (SO),2.0,Virtual
107,8,53.0,0.0,1.0,From 14 to 16 years old,15,Female,8,11,D,Solothurn (SO),1.0,Virtual
107,9,44.0,0.0,0.0,From 14 to 16 years old,15,Female,8,11,D,Solothurn (SO),0.0,Virtual
107,10,20.0,1.0,1.0,From 14 to 16 years old,15,Female,8,11,D,Solothurn (SO),2.0,Virtual
107,11,44.0,0.0,1.0,From 14 to 16 years old,15,Female,8,11,D,Solothurn (SO),1.0,Virtual
107,12,53.0,0.0,1.0,From 14 to 16 years old,15,Female,8,11,D,Solothurn (SO),1.0,Virtual
108,1,8.0,3.0,1.0,From 14 to 16 years old,16,Male,8,11,D,Solothurn (SO),4.0,Virtual
108,2,151.0,2.0,1.0,From 14 to 16 years old,16,Male,8,11,D,Solothurn (SO),3.0,Virtual
108,3,119.0,2.0,2.0,From 14 to 16 years old,16,Male,8,11,D,Solothurn (SO),4.0,Virtual
108,4,81.0,2.0,2.0,From 14 to 16 years old,16,Male,8,11,D,Solothurn (SO),4.0,Virtual
108,5,162.0,2.0,1.0,From 14 to 16 years old,16,Male,8,11,D,Solothurn (SO),3.0,Virtual
108,6,88.0,2.0,1.0,From 14 to 16 years old,16,Male,8,11,D,Solothurn (SO),3.0,Virtual
109,1,9.0,1.0,1.0,From 14 to 16 years old,16,Female,8,11,D,Solothurn (SO),2.0,Virtual
109,2,21.0,1.0,0.0,From 14 to 16 years old,16,Female,8,11,D,Solothurn (SO),1.0,Virtual
109,3,30.0,1.0,1.0,From 14 to 16 years old,16,Female,8,11,D,Solothurn (SO),2.0,Virtual
109,4,46.0,1.0,1.0,From 14 to 16 years old,16,Female,8,11,D,Solothurn (SO),2.0,Virtual
109,5,31.0,1.0,1.0,From 14 to 16 years old,16,Female,8,11,D,Solothurn (SO),2.0,Virtual
109,6,15.0,1.0,1.0,From 14 to 16 years old,16,Female,8,11,D,Solothurn (SO),2.0,Virtual
109,7,36.0,1.0,1.0,From 14 to 16 years old,16,Female,8,11,D,Solothurn (SO),2.0,Virtual
109,8,85.0,1.0,1.0,From 14 to 16 years old,16,Female,8,11,D,Solothurn (SO),2.0,Virtual
109,9,86.0,1.0,0.0,From 14 to 16 years old,16,Female,8,11,D,Solothurn (SO),1.0,Virtual
109,10,34.0,1.0,1.0,From 14 to 16 years old,16,Female,8,11,D,Solothurn (SO),2.0,Virtual
109,11,41.0,1.0,1.0,From 14 to 16 years old,16,Female,8,11,D,Solothurn (SO),2.0,Virtual
109,12,87.0,1.0,0.0,From 14 to 16 years old,16,Female,8,11,D,Solothurn (SO),1.0,Virtual
110,1,2.0,3.0,1.0,From 14 to 16 years old,15,Male,8,11,D,Solothurn (SO),4.0,Virtual
110,2,195.0,2.0,1.0,From 14 to 16 years old,15,Male,8,11,D,Solothurn (SO),3.0,Virtual
110,3,142.0,2.0,1.0,From 14 to 16 years old,15,Male,8,11,D,Solothurn (SO),3.0,Virtual
110,4,147.0,2.0,1.0,From 14 to 16 years old,15,Male,8,11,D,Solothurn (SO),3.0,Virtual
110,5,102.0,2.0,1.0,From 14 to 16 years old,15,Male,8,11,D,Solothurn (SO),3.0,Virtual
110,6,215.0,2.0,1.0,From 14 to 16 years old,15,Male,8,11,D,Solothurn (SO),3.0,Virtual
110,9,278.0,2.0,2.0,From 14 to 16 years old,15,Male,8,11,D,Solothurn (SO),4.0,Virtual
111,1,2.0,3.0,1.0,From 14 to 16 years old,16,Male,8,11,D,Solothurn (SO),4.0,Virtual
111,2,333.0,2.0,1.0,From 14 to 16 years old,16,Male,8,11,D,Solothurn (SO),3.0,Virtual
111,3,175.0,2.0,1.0,From 14 to 16 years old,16,Male,8,11,D,Solothurn (SO),3.0,Virtual
111,4,110.0,2.0,1.0,From 14 to 16 years old,16,Male,8,11,D,Solothurn (SO),3.0,Virtual
111,8,514.0,2.0,2.0,From 14 to 16 years old,16,Male,8,11,D,Solothurn (SO),4.0,Virtual
111,12,69.0,2.0,0.0,From 14 to 16 years old,16,Male,8,11,D,Solothurn (SO),2.0,Virtual
112,1,1.0,3.0,1.0,From 14 to 16 years old,15,Male,8,11,D,Solothurn (SO),4.0,Virtual
112,2,49.0,1.0,1.0,From 14 to 16 years old,15,Male,8,11,D,Solothurn (SO),2.0,Virtual
112,3,59.0,1.0,0.0,From 14 to 16 years old,15,Male,8,11,D,Solothurn (SO),1.0,Virtual
112,4,25.0,1.0,1.0,From 14 to 16 years old,15,Male,8,11,D,Solothurn (SO),2.0,Virtual
112,5,12.0,1.0,1.0,From 14 to 16 years old,15,Male,8,11,D,Solothurn (SO),2.0,Virtual
112,6,17.0,1.0,2.0,From 14 to 16 years old,15,Male,8,11,D,Solothurn (SO),3.0,Virtual
113,1,7.0,3.0,1.0,From 14 to 16 years old,15,Male,8,11,D,Solothurn (SO),4.0,Virtual
113,2,144.0,2.0,1.0,From 14 to 16 years old,15,Male,8,11,D,Solothurn (SO),3.0,Virtual
113,3,213.0,2.0,1.0,From 14 to 16 years old,15,Male,8,11,D,Solothurn (SO),3.0,Virtual
113,4,89.0,2.0,2.0,From 14 to 16 years old,15,Male,8,11,D,Solothurn (SO),4.0,Virtual
113,5,25.0,3.0,2.0,From 14 to 16 years old,15,Male,8,11,D,Solothurn (SO),5.0,Virtual
113,6,117.0,2.0,1.0,From 14 to 16 years old,15,Male,8,11,D,Solothurn (SO),3.0,Virtual
113,7,159.0,2.0,1.0,From 14 to 16 years old,15,Male,8,11,D,Solothurn (SO),3.0,Virtual
113,8,173.0,2.0,2.0,From 14 to 16 years old,15,Male,8,11,D,Solothurn (SO),4.0,Virtual
113,9,189.0,2.0,2.0,From 14 to 16 years old,15,Male,8,11,D,Solothurn (SO),4.0,Virtual
114,1,0.0,3.0,1.0,From 14 to 16 years old,16,Male,8,11,D,Solothurn (SO),4.0,Virtual
114,2,22.0,1.0,1.0,From 14 to 16 years old,16,Male,8,11,D,Solothurn (SO),2.0,Virtual
114,3,90.0,1.0,0.0,From 14 to 16 years old,16,Male,8,11,D,Solothurn (SO),1.0,Virtual
114,5,19.0,1.0,1.0,From 14 to 16 years old,16,Male,8,11,D,Solothurn (SO),2.0,Virtual
