ALGORITHM_ID,SCHEMA_ID,ALGORITHM,ALGORITHM_DIMENSION,PAINTUPMONOCHROMATIC,PAINTDIAGONALUPLEFTPOLYCHROMATIC,PAINTZIGZAGLEFTDOWNUPMONOCHROMATIC,PAINTRIGHTPOLYCHROMATIC,PAINTLDOWNRIGHTMONOCHROMATIC,PAINTDIAGONALUPLEFTMONOCHROMATIC,PAINTZIGZAGRIGHTUPDOWNMONOCHROMATIC,PAINTUPPOLYCHROMATIC,COPY,MIRRORCROSSVERTICAL,PAINTLUPRIGHTMONOCHROMATIC,PAINTZIGZAGDOWNLEFTRIGHTMONOCHROMATIC,PAINTDOT,PAINTLEFTPOLYCHROMATIC,PAINTCUSTOMPATTERNMONOCHROMATIC,PAINTZIGZAGDOWNRIGHTLEFTPOLYCHROMATIC,PAINTLRIGHTUPMONOCHROMATIC,PAINTZIGZAGDOWNRIGHTLEFTMONOCHROMATIC,PAINTLRIGHTDOWNMONOCHROMATIC,PAINTSQUARELEFTUPRIGHTMONOCHROMATIC,PAINTSQUAREDOWNRIGHTUPMONOCHROMATIC,PAINTLDOWNLEFTMONOCHROMATIC,PAINTZIGZAGUPRIGHTLEFTMONOCHROMATIC,PAINTSQUARELEFTDOWNRIGHTPOLYCHROMATIC,PAINTZIGZAGUPLEFTRIGHTPOLYCHROMATIC,PAINTSQUARERIGHTDOWNLEFTMONOCHROMATIC,PAINTLRIGHTDOWNPOLYCHROMATIC,MIRRORCROSSHORIZONTAL,PAINTZIGZAGRIGHTUPDOWNPOLYCHROMATIC,PAINTDOWNPOLYCHROMATIC,PAINTZIGZAGRIGHTDOWNUPMONOCHROMATIC,PAINTDOWNMONOCHROMATIC,PAINTZIGZAGLEFTUPDOWNMONOCHROMATIC,PAINTSQUARERIGHTUPLEFTMONOCHROMATIC,PAINTSQUAREDOWNRIGHTUPPOLYCHROMATIC,PAINTSQUAREUPRIGHTDOWNPOLYCHROMATIC,PAINTLLEFTUPMONOCHROMATIC,PAINTSQUAREUPLEFTDOWNMONOCHROMATIC,PAINTLUPLEFTMONOCHROMATIC,PAINTSQUARERIGHTUPLEFTPOLYCHROMATIC,PAINTSQUARERIGHTDOWNLEFTPOLYCHROMATIC,PAINTDIAGONALUPRIGHTPOLYCHROMATIC,PAINTLDOWNLEFTPOLYCHROMATIC,PAINTCUSTOMPATTERNPOLYCHROMATIC,PAINTSQUARELEFTUPRIGHTPOLYCHROMATIC,PAINTRIGHTMONOCHROMATIC,PAINTLUPLEFTPOLYCHROMATIC,PAINTZIGZAGUPRIGHTLEFTPOLYCHROMATIC,PAINTSQUAREUPRIGHTDOWNMONOCHROMATIC,MIRRORCELLSHORIZONTAL,PAINTDIAGONALDOWNLEFTMONOCHROMATIC,PAINTLLEFTDOWNPOLYCHROMATIC,PAINTLDOWNRIGHTPOLYCHROMATIC,MIRRORCOMMANDSVERTICAL,PAINTDIAGONALDOWNRIGHTPOLYCHROMATIC,PAINTLLEFTDOWNMONOCHROMATIC,PAINTSQUAREUPLEFTDOWNPOLYCHROMATIC,PAINTLLEFTUPPOLYCHROMATIC,PAINTDIAGONALDOWNLEFTPOLYCHROMATIC,PAINTZIGZAGLEFTDOWNUPPOLYCHROMATIC,MIRRORCELLSVERTICAL,PAINTSQUAREDOWNLEFTUPPOLYCHROMATIC,PAINTDIAGONALDOWNRIGHTMONOCHROMATIC,PAINTSQUARELEFTDOWNRIGHTMONOCHROMATIC,PAINTZIGZAGRIGHTDOWNUPPOLYCHROMATIC,PAINTDIAGONALUPRIGHTMONOCHROMATIC,PAINTLEFTMONOCHROMATIC,PAINTSQUAREDOWNLEFTUPMONOCHROMATIC,FILLEMPTY,PAINTZIGZAGLEFTUPDOWNPOLYCHROMATIC,REPEAT,PAINTLRIGHTUPPOLYCHROMATIC,PAINTLUPRIGHTPOLYCHROMATIC,MIRRORCOMMANDSHORIZONTAL,PAINTZIGZAGDOWNLEFTRIGHTPOLYCHROMATIC,PAINTZIGZAGUPLEFTRIGHTMONOCHROMATIC,ALGORITHM_TYPE
199,11,"go(f3),paint({blue},2,right),go(e3),paint({green},2,right),go(c1),paint({red},2,right),go(c1),go(d3),paint(red),go(d4),paint(red),go(c5),paint(red),go(c6),paint(red),go(d2),paint(blue),go(d5),paint(blue),go(b3),paint(blue),go(b4),paint(blue),go(c3),paint(yellow),go(c4),paint(yellow),go(a3),paint(yellow),go(a4),paint(yellow),go(d1),paint(green),go(d6),paint(green)",1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1D
200,11,"go(f3),paint({blue},2,right),go(e3),paint({green},2,right),go(d3),paint({red},2,right),go(c3),paint({yellow},2,right),paint({red},{c5,c6,c1,c2}),go(d1),paint(green),go(d6),paint(green),go(d2),paint(blue),go(d5),paint(blue),go(b3),paint(blue),go(a3),paint(yellow),go(a4),paint(yellow),go(b4),paint(blue)",1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1D
201,11,"go(f3),paint({blue},2,right),go(d2),paint(blue),go(d5),paint(blue),go(b3),paint({blue},2,right),go(c3),paint(yellow),go(c4),paint(yellow),go(a3),paint(yellow),go(a4),paint(yellow),go(a3),paint({yellow},2,right),paint({red},{c1,c2,d3,d4,c5,c6}),go(d1),paint(green),go(e3),paint({green},2,right),go(d6),paint(green)",1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1D
202,11,"paint({red},{c1,c2,d3,d4,c5,c6}),go(e3),paint(green),go(e4),paint(green),go(d1),paint(green),go(d6),paint(green),go(b3),paint(yellow),go(c3),paint(yellow),go(c4),paint(yellow),go(a3),paint(yellow),go(a4),paint(yellow),go(b3),paint(blue),go(b4),paint(blue),go(d2),paint(blue),go(d5),paint(blue),go(f3),paint(blue),go(f4),paint(blue)",1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1D
203,11,"go(f3),paint({blue},2,right),go(e3),paint({green},2,right),go(d1),paint(green),go(d6),paint(green),go(d2),paint(blue),go(d5),paint(blue),go(d3),paint(red),go(d4),paint(red),go(c5),paint(red),go(c6),paint(red),go(c1),paint(red),go(c2),paint(red),go(c3),paint(yellow),go(c4),paint(yellow),go(a3),paint(yellow),go(a4),paint(yellow),go(b3),paint(blue),go(b4),paint(blue)",1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1D
204,11,"go(f3),paint({blue},:,right),go(e3),paint({green},2,right),go(d3),paint({red},2,right),go(c1),paint({red},2,right),go(c5),paint({red},2,right),go(a3),paint({yellow},2,right),go(b3),paint({blue},2,right),go(c3),paint({yellow},2,right),fill_empty(green)",1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1D
205,11,"go(f4),paint({blue,green,red,yellow},4,down),go(f3),paint({blue,green,red,yellow},4,down),go(b3),paint({blue},2,right),go(a3),paint({yellow},2,right),go(c1),paint(red),go(d2),paint(red),go(c5),paint(red),go(c6),paint(red),go(d1),paint(green),go(d6),paint(green),go(c2),paint(red),go(d5),paint(red)",2,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2D
206,11,"go(f3),paint(blue),go(f4),paint(blue),go(d5),paint(blue),go(d2),paint(blue),go(c3),paint(blue),go(c4),paint(blue),go(b3),paint(blue),go(b4),paint(blue),go(c1),paint(red),go(c2),paint(red),go(d3),paint(red),go(d4),paint(red),go(c5),paint(red),go(c6),paint(red),go(e3),paint(green),go(e4),paint(green),go(d1),paint(green),go(d6),paint(green),go(c3),paint(yellow),go(c4),paint(yellow),go(a3),paint(yellow),go(a4),paint(yellow)",0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0D
207,11,"go(f3),paint(blue),go(f4),paint(blue),go(d5),paint(blue),go(d2),paint(blue),go(b4),paint(blue),go(b3),paint(blue),go(c3),paint(yellow),go(c4),paint(yellow),go(a4),paint(yellow),go(a3),paint(yellow),go(c1),paint(red),go(c2),paint(red),go(d3),paint(red),go(d4),paint(red),go(c5),paint(red),go(c6),paint(red),go(d1),paint({green},4,square up right down)",1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1D
208,11,"go(f3),paint({blue},:,right),go(a3),paint({yellow},:,right),go(e3),paint({green},:,right),go(b3),paint({blue},:,right),go(c1),paint({red},2,right),go(c5),paint({red},2,right),go(c3),paint({yellow},2,right),go(d3),paint({red},2,right),go(d1),paint(green),go(d6),paint(green),fill_empty(blue)",1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1D
209,11,"go(f3),paint(blue),go(f4),paint(blue),go(e3),paint(green),go(e4),paint(green),go(d1),paint(green),go(d2),paint(blue),go(d3),paint(red),go(d4),paint(red),go(d5),paint(blue),go(d6),paint(green),go(c1),paint(red),go(c2),paint(red),go(d3),paint(yellow),go(d4),paint(yellow),go(d3),paint(yellow),go(c3),paint(yellow),go(c4),paint(yellow),go(e3),paint(red),go(d3),paint(red),go(d4),paint(red),go(b4),paint(blue),go(b3),paint(blue),go(c5),paint(red),go(c6),paint(red),go(a3),paint(yellow),go(a4),paint(yellow)",0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0D
210,11,"go(c1),paint({red},2,right),go(d3),paint({red},2,right),go(d1),paint(green),go(d2),paint(blue),go(d5),paint(blue),go(d6),paint(green),go(e4),paint({green},2,left),go(f4),paint({blue},2,left)",1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1D
211,11,"go(f4),paint({blue},2,left),go(e4),paint({green},2,left),go(d4),paint({red},2,left),go(c4),paint({yellow},2,left),go(b4),paint({blue},2,left),go(a4),paint({yellow},2,left),go(c2),paint({red},2,left),go(d2),paint(blue),go(d1),paint(green),go(d5),paint(blue),go(d6),paint(green),go(c6),paint({red},2,left)",1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1D
212,12,"go(c1),paint(blue),go(d3),paint(blue),go(c4),paint(blue),go(d5),paint(blue),go(f3),paint(blue),go(e3),paint(red),go(c2),paint(red),go(d6),paint(red),go(b4),paint(red),go(a3),paint(red),go(f4),paint(green),go(d2),paint(green),go(c3),paint(green),go(d4),paint(green),go(c6),paint(green),go(e4),paint(yellow),go(d1),paint(yellow),go(c5),paint(yellow),go(b3),paint(yellow),go(a4),paint(yellow)",0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0D
213,12,"go(f3),paint(blue),go(d3),paint(blue),go(d5),paint(blue),go(c4),paint(blue),go(c1),paint(blue),go(f4),paint(green),go(d2),paint(green),go(d4),paint(green),go(c3),paint(green),go(c5),paint(green),go(c6),paint(green),go(c5),paint(yellow),go(b3),paint(yellow),go(a4),paint(yellow),go(e4),paint(yellow),go(d1),paint(yellow),go(e3),paint(red),go(d6),paint(red),go(b4),paint(red),go(a3),paint(red),go(c2),paint(red)",0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0D
214,12,"go(e3),paint(red),go(f3),paint(blue),go(f4),paint(green),go(e4),paint(yellow),go(d3),paint(blue),go(d5),paint(blue),go(c4),paint(blue),go(c1),paint(blue),go(d1),paint(yellow),go(b3),paint(yellow),go(c5),paint(yellow),go(a4),paint(yellow),go(d2),paint(green),go(c3),paint(green),go(d5),paint(green),go(c6),paint(green),go(d4),paint(green),go(c2),paint(red),go(c2),paint(red),go(d6),paint(red),go(b4),paint(red),go(a3),paint(red)",0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0D
215,12,"go(f3),paint(blue),copy({f3},{d3,d5,c4,c1}),go(f4),paint(green),copy({f4},{d2,c3,d4,c6}),go(e3),paint(red),copy({e3},{c2,d6,c2,b4,a3}),fill_empty(yellow)",2,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,2D
216,12,"go(f3),paint(blue),go(d3),paint(blue),go(c1),paint(blue),go(c5),paint(blue),go(c4),paint(blue),go(d5),paint(blue),go(c5),paint(yellow),go(a4),paint(yellow),go(b3),paint(yellow),go(d1),paint(yellow),go(e4),paint(yellow),go(e3),paint(red),go(d2),paint(green),go(c3),paint(green),go(d4),paint(green),go(c6),paint(green),go(a3),paint(red),go(b4),paint(red),go(c2),paint(red),go(d6),paint(red),go(f4),paint(green)",0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0D
217,12,"go(d2),paint(green),go(c3),paint(green),go(d4),paint(green),go(f4),paint(green),go(c6),paint(green),go(a3),paint({green,red},2,diagonal up right),go(a3),paint(red),go(d6),paint(red),go(c2),paint(red),go(e3),paint(red),go(a4),paint(yellow),go(b3),paint(yellow),go(c5),paint(yellow),go(e4),paint(yellow),go(d1),paint(yellow),go(f3),paint(blue),go(c4),paint(blue),go(d3),paint(blue),go(d4),paint(blue),go(d5),paint(blue),go(d4),paint(green),go(c1),paint(blue)",2,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2D
218,12,"go(c1),go(f4),paint(green),go(f3),paint(blue),go(e3),paint(red),go(e4),paint(yellow),go(d4),paint(green),go(d3),paint(blue),go(c4),paint(blue),go(d5),paint(blue),go(c1),paint(blue),go(c2),paint(red),go(d2),paint(green),go(d1),paint(yellow),go(c3),paint(green),go(c6),paint(green),go(c5),paint(yellow),go(d6),paint(red),go(b4),paint(red),go(a3),paint(red),go(b3),paint(yellow),go(a4),paint(yellow)",0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0D
219,12,"go(c1),paint(blue),go(d3),paint(blue),go(c4),paint(blue),go(d5),paint(blue),go(f3),paint(blue),go(d2),paint(green),go(c3),paint(green),go(d4),paint(green),go(c6),paint(green),go(f4),paint(green),go(a4),paint(yellow),go(b3),paint(yellow),go(c5),paint(yellow),go(e4),paint(yellow),go(d1),paint(yellow),go(d2),paint(green),go(c3),paint(green),go(d4),paint(green),go(c6),paint(green),go(f4),paint(green)",0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0D
220,12,"go(f3),paint({blue,red},2,down),go(f4),paint(green),go(e4),paint(yellow),go(d1),paint(yellow),go(a4),paint(yellow),go(b3),paint(yellow),go(c5),paint(yellow),go(d2),paint(green),go(c3),paint(green),go(d4),paint(green),go(c6),paint(green),go(c1),paint(blue),go(d5),paint(blue),go(c2),paint({red,blue},2,diagonal up right),go(c4),paint(blue),go(a3),paint(red),go(b4),paint(red),go(d6),paint(red)",2,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2D
221,12,"go(f3),paint(blue),go(f4),paint(green),go(d2),paint(green),go(d4),paint(green),go(c6),paint(green),go(d5),paint(blue),go(c4),paint(blue),go(d3),paint(blue),go(c1),paint(blue),go(a4),paint(yellow),go(b3),paint(yellow),go(c5),paint(yellow),go(d1),paint(yellow),fill_empty(green)",1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1D
222,12,"paint({blue},{f3,d3,c4,d5,c1}),paint({red},{e3,c2,a3,b4,d6}),go(f4),paint(green),paint({green},{d4,c3,d2,c6}),paint({yellow},{a4,b3,c5,e4,d1})",1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1D
223,12,"go(c4),paint({blue},2,diagonal up left),go(d4),paint({green},2,diagonal down left),go(d2),paint(green),go(c1),paint(blue),go(d1),paint(yellow),go(c2),paint(red),go(c5),paint(yellow),go(d6),paint(red),go(d5),paint(blue),go(c6),paint(green)",1,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1D
224,12,"go(f3),paint(blue),go(f4),paint(green),go(e3),paint(red),go(e4),paint(yellow),go(d1),paint({yellow},2,down),go(d2),paint({green},2,down),go(d3),paint({green},2,down),go(c3),paint({red},3,down)",1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1D
